"Gene_name" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "GENENAME" "SYMBOL" "Biotype"
"ENSMUSG00000003746" 1.25695384179822 2.01325918431399 2.82030693980374 0.713843998998948 0.475323649134446 0.999935055461678 "mannosidase 1, alpha" "Man1a" "protein_coding"
"ENSMUSG00000003808" 1.27691320806608 2.04106359575455 3.01304747939496 0.677408374648118 0.498146886283432 0.999935055461678 "phenylalanyl-tRNA synthetase, alpha subunit" "Farsa" "protein_coding"
"ENSMUSG00000003868" 0.945741609003176 3.3760062733224 3.54498419007221 0.952333238262941 0.340928006040212 0.999935055461678 "RuvB-like protein 2" "Ruvbl2" "protein_coding"
"ENSMUSG00000004561" 0.966473132357143 3.40474556756394 3.23070557761533 1.05387058206557 0.291942173061386 0.999935055461678 "methyltransferase like 17" "Mettl17" "protein_coding"
"ENSMUSG00000004843" 1.00793617906508 3.45813318534985 3.18575299908535 1.08549946789431 0.277700499236374 0.999935055461678 "charged multivesicular body protein 2B" "Chmp2b" "protein_coding"
"ENSMUSG00000005069" 1.51334861031688 2.34189593836862 2.66174938507318 0.87983337255631 0.37894958291375 0.999935055461678 "peroxisomal biogenesis factor 5" "Pex5" "protein_coding"
"ENSMUSG00000005465" 0.966473132357143 3.40474556756394 3.23070557761533 1.05387058206557 0.291942173061386 0.999935055461678 "interleukin 27 receptor, alpha" "Il27ra" "protein_coding"
"ENSMUSG00000005823" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "G protein-coupled receptor 108" "Gpr108" "protein_coding"
"ENSMUSG00000005882" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "ubiquinol-cytochrome c reductase complex assembly factor 1" "Uqcc1" "protein_coding"
"ENSMUSG00000006398" 2.49163184607026 2.0030377030884 2.04372683513273 0.980090718903885 0.327041340073079 0.999935055461678 "cell division cycle 20" "Cdc20" "protein_coding"
"ENSMUSG00000006412" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "prefoldin 2" "Pfdn2" "protein_coding"
"ENSMUSG00000006527" 1.72982464629981 2.5731818154763 2.506427842982 1.02663311161389 0.304593256366518 0.999935055461678 "Scm-like with four mbt domains 1" "Sfmbt1" "protein_coding"
"ENSMUSG00000006818" 0.987204655711109 3.43167779662671 3.18101512921134 1.07879958353971 0.28067708055962 0.999935055461678 "superoxide dismutase 2, mitochondrial" "Sod2" "protein_coding"
"ENSMUSG00000008136" 1.47188556360894 2.30105980963633 2.64565799348438 0.869749535012949 0.384437295445711 0.999935055461678 "four and a half LIM domains 2" "Fhl2" "protein_coding"
"ENSMUSG00000008845" 1.2236400579619 3.74291523350464 2.93374166385234 1.27581623140933 0.202020488417365 0.999935055461678 "CD163 antigen" "Cd163" "protein_coding"
"ENSMUSG00000009621" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "vav 2 oncogene" "Vav2" "protein_coding"
"ENSMUSG00000009733" 1.00793617906508 3.45813318534985 3.18575299908535 1.08549946789431 0.277700499236374 0.999935055461678 "transcription factor CP2" "Tfcp2" "protein_coding"
"ENSMUSG00000010142" 0.771500776814282 3.07021423971551 3.84377979699791 0.79874873220194 0.424436123370614 0.999935055461678 "tumor necrosis factor receptor superfamily, member 13b" "Tnfrsf13b" "protein_coding"
"ENSMUSG00000011114" 1.24437158131587 3.76423215069278 2.91835787436227 1.28984597254556 0.197104142437042 0.999935055461678 "transforming growth factor beta regulated gene 1" "Tbrg1" "protein_coding"
"ENSMUSG00000012117" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "dehydrodolichyl diphosphate synthase" "Dhdds" "protein_coding"
"ENSMUSG00000014599" 0.966473132357143 3.40474556756394 3.23070557761533 1.05387058206557 0.291942173061386 0.999935055461678 "colony stimulating factor 1 (macrophage)" "Csf1" "protein_coding"
"ENSMUSG00000014748" 1.94475636811053 2.77437513964175 2.43086141657652 1.14131357745149 0.253739453999006 0.999935055461678 "testis expressed gene 261" "Tex261" "protein_coding"
"ENSMUSG00000015143" 1.49338924404901 2.32025258454818 2.63560505967539 0.880349116052293 0.378670212685039 0.999935055461678 "actinin, alpha 1" "Actn1" "protein_coding"
"ENSMUSG00000015189" 1.49338924404901 2.32025258454818 2.63560505967539 0.880349116052293 0.378670212685039 0.999935055461678 "CAS1 domain containing 1" "Casd1" "protein_coding"
"ENSMUSG00000015340" 2.00695093817243 2.81876313373984 2.41385524033201 1.16774323772296 0.24291035037895 0.999935055461678 "cytochrome b-245, beta polypeptide" "Cybb" "protein_coding"
"ENSMUSG00000015377" 0.966473132357143 3.40474556756394 3.23070557761533 1.05387058206557 0.291942173061386 0.999935055461678 "DENN/MADD domain containing 6B" "Dennd6b" "protein_coding"
"ENSMUSG00000015839" 4.5001270984149 2.32748450457933 1.53058001356671 1.52065523131691 0.128346378817586 0.999935055461678 "nuclear factor, erythroid derived 2, like 2" "Nfe2l2" "protein_coding"
"ENSMUSG00000016409" 1.94552852519663 2.77328450528702 2.43053337878839 1.14101889300919 0.253862060930201 0.999935055461678 "NFKB activating protein" "Nkap" "protein_coding"
"ENSMUSG00000016477" 1.24437158131587 3.76423215069278 2.91835787436227 1.28984597254556 0.197104142437042 0.999935055461678 "E2F transcription factor 3" "E2f3" "protein_coding"
"ENSMUSG00000016487" 2.25230776038095 4.61932085355318 2.38861797323476 1.93388851014025 0.0531268371164477 0.999935055461678 "PTPRF interacting protein, binding protein 1 (liprin beta 1)" "Ppfibp1" "protein_coding"
"ENSMUSG00000017697" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "adenosine deaminase" "Ada" "protein_coding"
"ENSMUSG00000018008" 1.7290524892137 2.57433264244937 2.50680606669659 1.02693729548922 0.304449991218967 0.999935055461678 "cytohesin 4" "Cyth4" "protein_coding"
"ENSMUSG00000018143" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)" "Mafk" "protein_coding"
"ENSMUSG00000018239" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "zinc finger, CCHC domain containing 10" "Zcchc10" "protein_coding"
"ENSMUSG00000018322" 1.20290853460794 3.72115380746154 2.98745948022545 1.24559139030757 0.212914444736976 0.999935055461678 "translocase of outer mitochondrial membrane 34" "Tomm34" "protein_coding"
"ENSMUSG00000018405" 1.49338924404901 2.32025258454818 2.63560505967539 0.880349116052293 0.378670212685039 0.999935055461678 "mitochondrial rRNA methyltransferase 1" "Mrm1" "protein_coding"
"ENSMUSG00000018428" 1.45192619734108 2.27888451567995 2.69034585869657 0.847060056725954 0.396961647473992 0.999935055461678 "A kinase (PRKA) anchor protein 1" "Akap1" "protein_coding"
"ENSMUSG00000018761" 0.771500776814282 3.07021423971551 3.84377979699791 0.79874873220194 0.424436123370614 0.999935055461678 "mannose-P-dolichol utilization defect 1" "Mpdu1" "protein_coding"
"ENSMUSG00000019461" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "phospholipid scramblase 3" "Plscr3" "protein_coding"
"ENSMUSG00000019518" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "adaptor-related protein complex AP-4, mu 1" "Ap4m1" "protein_coding"
"ENSMUSG00000019826" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "zinc finger and BTB domain containing 24" "Zbtb24" "protein_coding"
"ENSMUSG00000019969" 2.70810788205319 2.15321160501636 1.89561786700673 1.13588906419013 0.256002995677182 0.999935055461678 "presenilin 1" "Psen1" "protein_coding"
"ENSMUSG00000020038" 0.987204655711109 3.43167779662671 3.18101512921134 1.07879958353971 0.28067708055962 0.999935055461678 "cryptochrome 1 (photolyase-like)" "Cry1" "protein_coding"
"ENSMUSG00000020133" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "RIKEN cDNA 2310011J03 gene" "2310011J03Rik" "protein_coding"
"ENSMUSG00000020163" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "ubiquinol-cytochrome c reductase, complex III subunit XI" "Uqcr11" "protein_coding"
"ENSMUSG00000020218" 2.24338634042323 3.0022524924027 2.3220237128265 1.29294652583379 0.196029554413469 0.999935055461678 "Wnt inhibitory factor 1" "Wif1" "protein_coding"
"ENSMUSG00000020305" 1.51334861031688 2.34189593836862 2.66174938507318 0.87983337255631 0.37894958291375 0.999935055461678 "ankyrin repeat and SOCS box-containing 3" "Asb3" "protein_coding"
"ENSMUSG00000020420" 1.2236400579619 3.74291523350464 2.93374166385234 1.27581623140933 0.202020488417365 0.999935055461678 "zinc finger protein 607A" "Zfp607a" "protein_coding"
"ENSMUSG00000020444" 1.49338924404901 2.32025258454818 2.63560505967539 0.880349116052293 0.378670212685039 0.999935055461678 "guanylate kinase 1" "Guk1" "protein_coding"
"ENSMUSG00000020485" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "suppressor of Ty 4A" "Supt4a" "protein_coding"
"ENSMUSG00000020485" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "suppressor of Ty 4B" "Supt4b" "protein_coding"
"ENSMUSG00000020526" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "zinc finger, HIT type 3" "Znhit3" "protein_coding"
"ENSMUSG00000020646" 2.5330948927782 2.02895320792527 2.10699679536009 0.962959797752571 0.335567698716068 0.999935055461678 "membrane bound O-acyltransferase domain containing 2" "Mboat2" "protein_coding"
"ENSMUSG00000020652" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "centromere protein O" "Cenpo" "protein_coding"
"ENSMUSG00000020941" 1.18217701125397 3.69782830823288 3.26184256096667 1.13366241292069 0.256936181904328 0.999935055461678 "mitogen-activated protein kinase kinase kinase 14" "Map3k14" "protein_coding"
"ENSMUSG00000020946" 1.47265772069504 2.29980451687924 2.64519237991067 0.869428074247251 0.384613033015726 0.999935055461678 "golgi SNAP receptor complex member 2" "Gosr2" "protein_coding"
"ENSMUSG00000020962" 2.70888003913929 2.15189151479312 1.97455191260781 1.08981258028871 0.27579571116722 0.999935055461678 "general transcription factor II A, 1" "Gtf2a1" "protein_coding"
"ENSMUSG00000020973" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "dynein, axonemal assembly factor 2" "Dnaaf2" "protein_coding"
"ENSMUSG00000021368" 0.709306206752382 2.96108365017718 3.97004221679537 0.745856967880651 0.45575382242838 0.999935055461678 "TBC1 domain family, member 7" "Tbc1d7" "protein_coding"
"ENSMUSG00000021591" 1.00793617906508 3.45813318534985 3.18575299908535 1.08549946789431 0.277700499236374 0.999935055461678 "glutaredoxin" "Glrx" "protein_coding"
"ENSMUSG00000021635" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "RAD17 checkpoint clamp loader component" "Rad17" "protein_coding"
"ENSMUSG00000021728" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "embigin" "Emb" "protein_coding"
"ENSMUSG00000021785" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "N-glycanase 1" "Ngly1" "protein_coding"
"ENSMUSG00000021786" 0.709306206752382 2.96108365017718 3.97004221679537 0.745856967880651 0.45575382242838 0.999935055461678 "3-oxoacyl-ACP synthase, mitochondrial" "Oxsm" "protein_coding"
"ENSMUSG00000021794" 2.51236336942423 2.01587662665314 2.06195311228078 0.977653960532268 0.32824549947058 0.999935055461678 "glutamate dehydrogenase 1" "Glud1" "protein_coding"
"ENSMUSG00000022008" 1.47265772069504 2.29980451687924 2.64519237991067 0.869428074247251 0.384613033015726 0.999935055461678 "GPALPP motifs containing 1" "Gpalpp1" "protein_coding"
"ENSMUSG00000022075" 1.25618168471212 2.01463978073637 2.82088432207017 0.714187308204784 0.475111363864314 0.999935055461678 "Rho-related BTB domain containing 2" "Rhobtb2" "protein_coding"
"ENSMUSG00000022131" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "G protein-coupled receptor 180" "Gpr180" "protein_coding"
"ENSMUSG00000022175" 3.22166957617661 2.45425944419492 1.86000560585408 1.31949034802396 0.187005234815439 0.999935055461678 "low-density lipoprotein receptor-related protein 10" "Lrp10" "protein_coding"
"ENSMUSG00000022257" 2.26411786377719 3.01517714498711 2.33745466306546 1.28994037515699 0.197071360909112 0.999935055461678 "lysosomal-associated protein transmembrane 4B" "Laptm4b" "protein_coding"
"ENSMUSG00000022351" 1.51412076740298 2.34062364376425 2.66129752662558 0.879504685344994 0.379127693818942 0.999935055461678 "squalene epoxidase" "Sqle" "protein_coding"
"ENSMUSG00000022369" 1.25618168471212 2.01463978073637 2.82088432207017 0.714187308204784 0.475111363864314 0.999935055461678 "Mdm2, transformed 3T3 cell double minute p53 binding protein" "Mtbp" "protein_coding"
"ENSMUSG00000022427" 2.00695093817243 2.81876313373984 2.41385524033201 1.16774323772296 0.24291035037895 0.999935055461678 "translocase of outer mitochondrial membrane 22 homolog (yeast)" "Tomm22" "protein_coding"
"ENSMUSG00000022437" 0.771500776814282 3.07021423971551 3.84377979699791 0.79874873220194 0.424436123370614 0.999935055461678 "SAMM50 sorting and assembly machinery component" "Samm50" "protein_coding"
"ENSMUSG00000022453" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "N-acetyl galactosaminidase, alpha" "Naga" "protein_coding"
"ENSMUSG00000022526" 1.47188556360894 2.30105980963633 2.64565799348438 0.869749535012949 0.384437295445711 0.999935055461678 "zinc finger protein 251" "Zfp251" "protein_coding"
"ENSMUSG00000022971" 0.987204655711109 3.43167779662671 3.18101512921134 1.07879958353971 0.28067708055962 0.999935055461678 "interferon (alpha and beta) receptor 2" "Ifnar2" "protein_coding"
"ENSMUSG00000023120" 0.987204655711109 3.43167779662671 3.18101512921134 1.07879958353971 0.28067708055962 0.999935055461678 "predicted gene 853" "Gm853" "protein_coding"
"ENSMUSG00000023905" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "tumor necrosis factor receptor superfamily, member 12a" "Tnfrsf12a" "protein_coding"
"ENSMUSG00000023965" 1.75870543252539 4.26177980655057 2.5977857376342 1.64054323064833 0.100892267545736 0.999935055461678 "F-box and leucine-rich repeat protein 17" "Fbxl17" "protein_coding"
"ENSMUSG00000024049" 10.1407287788903 2.83411203386794 1.1802225291237 2.40133700546474 0.0163352846225683 0.999935055461678 "myomesin 1" "Myom1" "protein_coding"
"ENSMUSG00000024072" 1.50153850692063 4.03433368502488 2.73442761509194 1.47538507245848 0.140109046314935 0.999935055461678 "Yip1 domain family, member 4" "Yipf4" "protein_coding"
"ENSMUSG00000024208" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "ubiquinol-cytochrome c reductase complex assembly factor 2" "Uqcc2" "protein_coding"
"ENSMUSG00000024258" 0.771500776814282 3.07021423971551 3.84377979699791 0.79874873220194 0.424436123370614 0.999935055461678 "polymerase (RNA) II (DNA directed) polypeptide D" "Polr2d" "protein_coding"
"ENSMUSG00000024493" 2.91200165755378 3.42390681386467 2.16979212532818 1.57798840446377 0.114568273716463 0.999935055461678 "leucyl-tRNA synthetase" "Lars" "protein_coding"
"ENSMUSG00000024776" 2.92381176095002 2.29034405060643 1.86250870482288 1.22970917917092 0.218806028249251 0.999935055461678 "STAM binding protein like 1" "Stambpl1" "protein_coding"
"ENSMUSG00000024902" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "mitochondrial ribosomal protein L11" "Mrpl11" "protein_coding"
"ENSMUSG00000024999" 1.47265772069504 2.29980451687924 2.64519237991067 0.869428074247251 0.384613033015726 0.999935055461678 "NOC3 like DNA replication regulator" "Noc3l" "protein_coding"
"ENSMUSG00000025086" 1.49338924404901 2.32025258454818 2.63560505967539 0.880349116052293 0.378670212685039 0.999935055461678 "TruB pseudouridine (psi) synthase family member 1" "Trub1" "protein_coding"
"ENSMUSG00000025133" 1.73797390917142 4.24664202785541 2.58854525777617 1.64055158591421 0.100890531859722 0.999935055461678 "integrator complex subunit 4" "Ints4" "protein_coding"
"ENSMUSG00000025271" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1" "Pfkfb1" "protein_coding"
"ENSMUSG00000025384" 1.00793617906508 3.45813318534985 3.18575299908535 1.08549946789431 0.277700499236374 0.999935055461678 "Fanconi anemia core complex associated protein 100" "Faap100" "protein_coding"
"ENSMUSG00000025494" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "single immunoglobulin and toll-interleukin 1 receptor (TIR) domain" "Sigirr" "protein_coding"
"ENSMUSG00000025651" 2.18196392744743 2.96209414689564 2.35531781763506 1.25761972533704 0.20852931616981 0.999935055461678 "ubiquinol-cytochrome c reductase core protein 1" "Uqcrc1" "protein_coding"
"ENSMUSG00000025816" 1.75055616965377 2.59025019878545 2.50985452763744 1.03203200435034 0.302057124974599 0.999935055461678 "Sec61, alpha subunit 2 (S. cerevisiae)" "Sec61a2" "protein_coding"
"ENSMUSG00000026000" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "LanC (bacterial lantibiotic synthetase component C)-like 1" "Lancl1" "protein_coding"
"ENSMUSG00000026126" 1.72982464629981 2.5731818154763 2.506427842982 1.02663311161389 0.304593256366518 0.999935055461678 "protein tyrosine phosphatase, non-receptor type 18" "Ptpn18" "protein_coding"
"ENSMUSG00000026447" 0.771500776814282 3.07021423971551 3.84377979699791 0.79874873220194 0.424436123370614 0.999935055461678 "phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta" "Pik3c2b" "protein_coding"
"ENSMUSG00000026463" 1.74978401256767 2.59140545292695 2.51022780527665 1.03233875725528 0.30191345082707 0.999935055461678 "ATPase, Ca++ transporting, plasma membrane 4" "Atp2b4" "protein_coding"
"ENSMUSG00000026577" 1.49338924404901 2.32025258454818 2.63560505967539 0.880349116052293 0.378670212685039 0.999935055461678 "basic leucine zipper nuclear factor 1" "Blzf1" "protein_coding"
"ENSMUSG00000026849" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "torsin family 1, member A (torsin A)" "Tor1a" "protein_coding"
"ENSMUSG00000027163" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "COMM domain containing 9" "Commd9" "protein_coding"
"ENSMUSG00000027185" 2.45909021932005 3.15347837085569 2.25378582241749 1.39919167983458 0.161755510913236 0.999935055461678 "N-acetyltransferase 10" "Nat10" "protein_coding"
"ENSMUSG00000027207" 1.24437158131587 3.76423215069278 2.91835787436227 1.28984597254556 0.197104142437042 0.999935055461678 "galactokinase 2" "Galk2" "protein_coding"
"ENSMUSG00000027374" 0.987204655711109 3.43167779662671 3.18101512921134 1.07879958353971 0.28067708055962 0.999935055461678 "mitochondrial ribosomal protein S5" "Mrps5" "protein_coding"
"ENSMUSG00000027599" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "armadillo repeat containing 1" "Armc1" "protein_coding"
"ENSMUSG00000027615" 1.47265772069504 2.29980451687924 2.64519237991067 0.869428074247251 0.384613033015726 0.999935055461678 "HPS3, biogenesis of lysosomal organelles complex 2 subunit 1" "Hps3" "protein_coding"
"ENSMUSG00000027671" 0.966473132357143 3.40474556756394 3.23070557761533 1.05387058206557 0.291942173061386 0.999935055461678 "actin-like 6A" "Actl6a" "protein_coding"
"ENSMUSG00000027901" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "DENN/MADD domain containing 2D" "Dennd2d" "protein_coding"
"ENSMUSG00000028093" 1.50153850692063 4.03433368502488 2.73442761509194 1.47538507245848 0.140109046314935 0.999935055461678 "acid phosphatase 6, lysophosphatidic" "Acp6" "protein_coding"
"ENSMUSG00000028224" 1.77051553592164 2.60856943905041 2.54338357209344 1.02562958559306 0.305066216440742 0.999935055461678 "nibrin" "Nbn" "protein_coding"
"ENSMUSG00000028266" 1.50153850692063 4.03433368502488 2.73442761509194 1.47538507245848 0.140109046314935 0.999935055461678 "LIM domain only 4" "Lmo4" "protein_coding"
"ENSMUSG00000028328" 0.987204655711109 3.43167779662671 3.18101512921134 1.07879958353971 0.28067708055962 0.999935055461678 "tropomodulin 1" "Tmod1" "protein_coding"
"ENSMUSG00000028345" 2.93196102382164 3.43444666728455 2.15269651269046 1.5954160965273 0.110619218850363 0.999935055461678 "testis expressed gene 10" "Tex10" "protein_coding"
"ENSMUSG00000028419" 2.48059389976012 3.16407899720428 2.24990896949311 1.40631422875616 0.159630836818449 0.999935055461678 "charged multivesicular body protein 5" "Chmp5" "protein_coding"
"ENSMUSG00000028602" 1.49338924404901 2.32025258454818 2.63560505967539 0.880349116052293 0.378670212685039 0.999935055461678 "tumor necrosis factor receptor superfamily, member 8" "Tnfrsf8" "protein_coding"
"ENSMUSG00000028634" 1.00793617906508 3.45813318534985 3.18575299908535 1.08549946789431 0.277700499236374 0.999935055461678 "human immunodeficiency virus type I enhancer binding protein 3" "Hivep3" "protein_coding"
"ENSMUSG00000028673" 1.51334861031688 2.34189593836862 2.66174938507318 0.87983337255631 0.37894958291375 0.999935055461678 "fucosidase, alpha-L- 1, tissue" "Fuca1" "protein_coding"
"ENSMUSG00000028708" 0.987204655711109 3.43167779662671 3.18101512921134 1.07879958353971 0.28067708055962 0.999935055461678 "MAP kinase-interacting serine/threonine kinase 1" "Mknk1" "protein_coding"
"ENSMUSG00000028799" 0.771500776814282 3.07021423971551 3.84377979699791 0.79874873220194 0.424436123370614 0.999935055461678 "zinc finger protein 362" "Zfp362" "protein_coding"
"ENSMUSG00000028882" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "protein phosphatase 1, regulatory (inhibitor) subunit 8" "Ppp1r8" "protein_coding"
"ENSMUSG00000028899" 1.2236400579619 3.74291523350464 2.93374166385234 1.27581623140933 0.202020488417365 0.999935055461678 "TATA-box binding protein associated factor 12" "Taf12" "protein_coding"
"ENSMUSG00000028910" 0.730037730106349 2.99877787939635 3.59564685359919 0.834002337130136 0.404279666851009 0.999935055461678 "mitochondrial trans-2-enoyl-CoA reductase" "Mecr" "protein_coding"
"ENSMUSG00000028973" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "ATP-binding cassette, sub-family B (MDR/TAP), member 8" "Abcb8" "protein_coding"
"ENSMUSG00000029101" 0.709306206752382 2.96108365017718 3.97004221679537 0.745856967880651 0.45575382242838 0.999935055461678 "regulator of G-protein signaling 12" "Rgs12" "protein_coding"
"ENSMUSG00000029110" 4.45789189462086 2.31464489484138 1.51881198593143 1.52398382175124 0.127512752630058 0.999935055461678 "ring finger protein 4" "Rnf4" "protein_coding"
"ENSMUSG00000029198" 0.987204655711109 3.43167779662671 3.18101512921134 1.07879958353971 0.28067708055962 0.999935055461678 "GrpE-like 1, mitochondrial" "Grpel1" "protein_coding"
"ENSMUSG00000029213" 0.750769253460315 3.03427131154587 3.55960701074789 0.852417500691561 0.393982410233497 0.999935055461678 "COMM domain containing 8" "Commd8" "protein_coding"
"ENSMUSG00000029389" 1.71724238581746 4.23141055958145 2.59700528255331 1.62934229976661 0.10324057622871 0.999935055461678 "DEAD (Asp-Glu-Ala-Asp) box polypeptide 55" "Ddx55" "protein_coding"
"ENSMUSG00000029463" 0.945741609003176 3.3760062733224 3.54498419007221 0.952333238262941 0.340928006040212 0.999935055461678 "family with sequence similarity 216, member A" "Fam216a" "protein_coding"
